Ett tilfeldig datasett. Forsøkene repeteres flere ganger, og man ender opp med mange datasett som skal analyseres..

1.330000000E0	5.791682286E-1	1.682649541E-2	1.513817451E0	1.556408644E1	5.794126060E-1
1.340000000E0	5.942409052E-1	1.614758110E-2	1.507333135E0	2.543066333E0	5.944602575E-1
1.350000000E0	6.092997872E-1	1.587232168E-2	1.511593657E0	2.748166342E0	6.095064899E-1
1.360000000E0	6.244716399E-1	1.588522135E-2	1.509393778E0	9.223527306E-1	6.246736502E-1
1.370000000E0	6.394872813E-1	1.602408556E-2	1.513356895E0	2.334740417E0	6.396880132E-1
1.380000000E0	6.547386042E-1	1.598774193E-2	1.518890676E0	2.293435008E0	6.549337735E-1
1.390000000E0	6.698523711E-1	1.690321693E-2	1.485970383E0	4.219634900E0	6.700656071E-1
1.400000000E0	6.844336195E-1	1.719159159E-2	1.448268228E0	1.817615701E0	6.846494945E-1
1.410000000E0	6.987806100E-1	1.836927947E-2	1.449513520E0	4.326975742E0	6.990220106E-1
1.420000000E0	7.133821020E-1	1.874759245E-2	1.382526840E0	1.009507003E1	7.136284017E-1
1.430000000E0	7.263896145E-1	1.988422328E-2	1.583224631E0	5.552849451E-1	7.266617194E-1
1.440000000E0	7.449048368E-1	2.174046490E-2	1.512468468E0	6.016304402E0	7.452220231E-1
1.450000000E0	7.565757081E-1	2.183975410E-2	1.310418367E0	6.380054311E0	7.568908620E-1
1.460000000E0	7.710831501E-1	2.299522716E-2	1.481513510E0	9.695335412E0	7.714259556E-1
1.470000000E0	7.860408396E-1	2.496368460E-2	1.464812553E0	3.776751290E0	7.864371475E-1
1.480000000E0	8.001339921E-1	2.677926031E-2	1.427654746E0	2.676755029E0	8.005819971E-1
1.490000000E0	8.142956905E-1	2.907982705E-2	1.424513209E0	1.364526456E0	8.148147690E-1
1.500000000E0	8.283069471E-1	3.101951530E-2	1.410355039E0	2.094958399E0	8.288875731E-1
1.510000000E0	8.421723555E-1	3.338471715E-2	1.400373157E0	3.011162377E0	8.428338008E-1
1.520000000E0	8.558725990E-1	3.597459612E-2	1.380938407E0	4.164043178E0	8.566283192E-1
1.530000000E0	8.692919827E-1	3.861177886E-2	1.333216295E0	4.679608873E0	8.701490796E-1
1.540000000E0	8.819543036E-1	4.151814715E-2	1.289636362E0	4.024653129E0	8.829309997E-1
1.550000000E0	8.944386928E-1	4.434830655E-2	1.258646672E0	5.738497288E0	8.955374630E-1
1.560000000E0	9.065429963E-1	4.691006434E-2	1.251538946E0	6.727611676E0	9.077558913E-1
1.570000000E0	9.183719993E-1	5.167884085E-2	1.374790403E0	4.933972969E0	9.198248919E-1
1.580000000E0	9.333302988E-1	5.311166785E-2	1.305538300E0	5.935394792E0	9.348402515E-1
1.590000000E0	9.441801517E-1	5.564259835E-2	1.190425340E0	8.370264129E0	9.458183005E-1
1.600000000E0	9.565301656E-1	5.846060937E-2	1.278277039E0	4.023749441E0	9.583149799E-1
1.610000000E0	9.689287654E-1	6.205376030E-2	1.256164174E0	2.317334095E0	9.709138074E-1
1.620000000E0	9.807287768E-1	6.521387445E-2	1.243287619E0	3.209164003E0	9.828945941E-1
1.630000000E0	9.928449818E-1	6.885965722E-2	1.211986478E0	8.941630023E-1	9.952300288E-1
1.640000000E0	1.003966687E0	7.211054104E-2	1.206238896E0	2.132335974E0	1.006553048E0
1.650000000E0	1.015998934E0	7.563456658E-2	1.198508392E0	1.403881221E0	1.018810297E0
1.660000000E0	1.026958756E0	7.888798288E-2	1.164561262E0	5.756291054E0	1.029984272E0
1.670000000E0	1.038230944E0	8.257854908E-2	1.110545533E0	4.888439088E0	1.041509823E0
1.680000000E0	1.048101324E0	8.569359734E-2	1.050072759E0	4.234950835E0	1.051598677E0
1.690000000E0	1.058067969E0	8.947446059E-2	1.044740851E0	3.208885980E-1	1.061844388E0
1.700000000E0	1.067834162E0	9.256443805E-2	1.034211851E0	2.611810057E0	1.071838595E0
1.710000000E0	1.077694261E0	9.600487391E-2	1.004174812E0	4.282835252E0	1.081962040E0
1.720000000E0	1.086760979E0	9.928176032E-2	9.521128710E-1	8.133511888E0	1.091286532E0
1.730000000E0	1.095472292E0	1.028275698E-1	8.669974083E-1	3.292292581E0	1.100287713E0
1.740000000E0	1.102663990E0	1.061932046E-1	9.724021201E-1	5.311214125E0	1.107765711E0
1.750000000E0	1.113512291E0	1.100928850E-1	9.611724239E-1	5.188184321E0	1.118941493E0
1.760000000E0	1.121096650E0	1.116501279E-1	8.234002485E-1	6.692849354E0	1.126642556E0
1.770000000E0	1.129393663E0	1.144491672E-1	8.739227612E-1	4.674228983E0	1.135177809E0
1.780000000E0	1.137550089E0	1.175476473E-1	8.564993263E-1	3.185896654E0	1.143607299E0
1.790000000E0	1.145388655E0	1.205807795E-1	8.130384083E-1	4.196133380E0	1.151718236E0
1.800000000E0	1.152730104E0	1.233768604E-1	7.693777094E-1	3.692997736E0	1.159313824E0
1.810000000E0	1.159779314E0	1.260292430E-1	7.404846628E-1	2.338044558E0	1.166606801E0
1.820000000E0	1.166526842E0	1.287598921E-1	7.234837063E-1	1.490172221E0	1.173611513E0
1.830000000E0	1.173206257E0	1.314226346E-1	7.123412812E-1	2.776176147E0	1.180544294E0
1.840000000E0	1.179786834E0	1.339699461E-1	6.734400576E-1	2.099774765E0	1.187368906E0
1.850000000E0	1.185810863E0	1.361694781E-1	6.599758153E-1	2.205415795E0	1.193603590E0
1.860000000E0	1.192134980E0	1.386336911E-1	6.480980330E-1	2.195112373E0	1.200168784E0
1.870000000E0	1.197795786E0	1.411064858E-1	6.074691808E-1	1.475131222E0	1.206078681E0
1.880000000E0	1.203528533E0	1.428520415E-1	6.265814848E-1	1.569451525E0	1.211976747E0
1.890000000E0	1.209642047E0	1.451940088E-1	6.198907185E-1	1.520824147E0	1.218324744E0
1.900000000E0	1.215266946E0	1.468414581E-1	5.926542318E-1	2.814743713E0	1.224106272E0
1.910000000E0	1.220792075E0	1.492155107E-1	5.743801609E-1	3.087810195E0	1.229877457E0
1.920000000E0	1.226036505E0	1.508391607E-1	5.259080883E-1	2.215360077E0	1.235280521E0
1.930000000E0	1.230762097E0	1.525666902E-1	5.244790996E-1	7.741696850E-1	1.240182218E0
1.940000000E0	1.235841949E0	1.545653657E-1	5.267155534E-1	1.589277956E0	1.245470102E0
1.950000000E0	1.240662585E0	1.561655853E-1	4.962218305E-1	3.251960569E0	1.250452454E0
1.960000000E0	1.245296856E0	1.575818512E-1	4.659552949E-1	2.629459141E0	1.255227588E0
1.970000000E0	1.249530697E0	1.590295548E-1	4.411892106E-1	2.217105834E0	1.259610004E0
1.980000000E0	1.253652261E0	1.604184625E-1	4.247979445E-1	1.596229778E0	1.263874233E0
1.990000000E0	1.257572342E0	1.617705878E-1	4.083041653E-1	2.525780431E0	1.267934509E0
2.000000000E0	1.261364483E0	1.631029654E-1	3.776129963E-1	1.953496436E0	1.271865927E0
2.010000000E0	1.264691169E0	1.642922812E-1	3.637096025E-1	2.300577337E0	1.275317884E0
2.020000000E0	1.268160522E0	1.656967501E-1	3.451962981E-1	2.695702095E0	1.278939609E0
2.030000000E0	1.271076133E0	1.669183844E-1	3.023629576E-1	6.254251753E0	1.281989190E0
2.040000000E0	1.273764752E0	1.679687421E-1	2.296338085E-1	3.437565756E0	1.284791868E0
2.050000000E0	1.275407873E0	1.684443931E-1	2.127249585E-1	2.625587962E0	1.286483096E0
2.060000000E0	1.277751397E0	1.694544847E-1	2.051512765E-1	4.635659371E0	1.288938887E0
2.070000000E0	1.279278094E0	1.698068204E-1	1.069330959E-1	5.300662158E0	1.290498663E0
2.080000000E0	1.279795900E0	1.700820835E-1	9.077995645E-2	2.763553466E0	1.291048203E0
2.090000000E0	1.280827410E0	1.707534043E-1	8.529473873E-2	2.237272791E0	1.292159270E0
2.100000000E0	1.281152719E0	1.711160654E-1	3.442369334E-2	3.462070657E0	1.292529690E0
2.110000000E0	1.281295067E0	1.712586703E-1	1.831260914E-2	1.454045535E0	1.292689669E0
2.120000000E0	1.281394940E0	1.713907830E-1	9.189682307E-3	6.001450247E-1	1.292806170E0
2.130000000E0	1.281349397E0	1.714342503E-1	4.198971582E-3	1.329739583E0	1.292766792E0
2.140000000E0	1.281416677E0	1.714719005E-1	1.368678997E-2	1.231261992E0	1.292838471E0
2.150000000E0	1.281111868E0	1.712981942E-1	2.925692904E-2	4.939940688E-1	1.292513323E0
2.160000000E0	1.280895746E0	1.712054087E-1	1.928286409E-2	5.446042662E-1	1.292286812E0
2.170000000E0	1.280749893E0	1.711651314E-1	2.186638819E-2	5.517581625E-1	1.292136908E0
2.180000000E0	1.280462137E0	1.711484991E-1	3.020244311E-2	2.111740926E0	1.291849485E0
2.190000000E0	1.280146604E0	1.711348325E-1	5.726046509E-2	4.775172704E0	1.291534924E0
2.200000000E0	1.279445177E0	1.706219088E-1	1.253149252E-1	3.933655528E0	1.290771783E0
2.210000000E0	1.277897910E0	1.700280773E-1	1.457383959E-1	1.819089776E0	1.289159655E0
2.220000000E0	1.276659759E0	1.697632375E-1	1.361212418E-1	1.313524875E0	1.287897393E0
2.230000000E0	1.275249247E0	1.693986491E-1	1.735249543E-1	3.109866703E0	1.286451143E0
2.240000000E0	1.273340642E0	1.687494188E-1	1.963744460E-1	1.599252646E0	1.284473728E0
2.250000000E0	1.271672542E0	1.677761961E-1	1.971979921E-1	2.075206252E0	1.282692445E0
2.260000000E0	1.269702479E0	1.672267273E-1	2.355927663E-1	1.397419416E0	1.280667468E0
2.270000000E0	1.267260746E0	1.661216169E-1	2.297488691E-1	1.261089212E0	1.278102574E0
2.280000000E0	1.265389481E0	1.656418406E-1	2.328847121E-1	2.273955130E0	1.276184845E0
2.290000000E0	1.262939475E0	1.643835910E-1	2.891987710E-1	3.421424524E0	1.273592589E0
2.300000000E0	1.260151455E0	1.631887896E-1	2.999564641E-1	2.881487136E0	1.270673944E0
2.310000000E0	1.257358911E0	1.621820324E-1	3.377150862E-1	2.726410252E0	1.267775392E0
2.320000000E0	1.253972518E0	1.604609103E-1	3.681903351E-1	3.189432775E0	1.264197287E0
2.330000000E0	1.250623386E0	1.592057354E-1	3.879288226E-1	2.306227327E0	1.260716193E0
2.340000000E0	1.246743315E0	1.576441522E-1	4.183146902E-1	2.386476583E0	1.256670431E0
2.350000000E0	1.242822286E0	1.561828702E-1	4.288990713E-1	1.074598561E0	1.252597431E0
2.360000000E0	1.238668046E0	1.547507447E-1	4.386386774E-1	9.916092931E-1	1.248297369E0
2.370000000E0	1.234543619E0	1.532802467E-1	4.458744106E-1	3.405650561E0	1.244022821E0
2.380000000E0	1.230282798E0	1.517160768E-1	4.984186882E-1	2.402028720E0	1.239602167E0
2.390000000E0	1.225302423E0	1.495427635E-1	5.093308108E-1	2.610640698E0	1.234394210E0
2.400000000E0	1.220826374E0	1.479288353E-1	5.272271808E-1	1.774573777E0	1.229756064E0
2.410000000E0	1.215451710E0	1.457810007E-1	5.653154997E-1	3.755257552E0	1.224162963E0
2.420000000E0	1.210305608E0	1.437880476E-1	5.855738646E-1	1.368079827E0	1.218816913E0
2.430000000E0	1.204569155E0	1.414533345E-1	5.976413334E-1	2.373893700E0	1.212846196E0
2.440000000E0	1.199070652E0	1.397081184E-1	6.152764780E-1	2.860050138E0	1.207182168E0
2.450000000E0	1.192982044E0	1.373102780E-1	6.662128753E-1	3.978788080E0	1.200858139E0
2.460000000E0	1.186699658E0	1.347589404E-1	6.903874376E-1	2.869946889E0	1.194326610E0
2.470000000E0	1.180047770E0	1.324772177E-1	7.138184184E-1	2.253083678E0	1.187460716E0
2.480000000E0	1.173171718E0	1.301971939E-1	7.341250438E-1	2.030472989E0	1.180374174E0
2.490000000E0	1.166219611E0	1.275418503E-1	7.502107954E-1	2.921578067E0	1.173173092E0
2.500000000E0	1.159124242E0	1.249251067E-1	7.872621932E-1	2.446975175E0	1.165836734E0
2.510000000E0	1.151447570E0	1.220921248E-1	8.078753840E-1	1.710621980E0	1.157902411E0
2.520000000E0	1.143943199E0	1.193932920E-1	8.119641498E-1	1.563012755E0	1.150156859E0
2.530000000E0	1.136190239E0	1.165308149E-1	8.409743372E-1	3.195265419E0	1.142150467E0
2.540000000E0	1.128090860E0	1.137720391E-1	8.740685005E-1	6.200533663E0	1.133813505E0
2.550000000E0	1.119652228E0	1.108657927E-1	8.848976506E-1	6.242748236E0	1.125127697E0
2.560000000E0	1.110830818E0	1.098594306E-1	9.757860187E-1	1.061888873E1	1.116250062E0
2.570000000E0	1.100740225E0	1.060492092E-1	1.003550552E0	8.851210146E0	1.105837003E0
2.580000000E0	1.092906366E0	1.008284010E-1	9.356284196E-1	4.750235281E0	1.097547580E0
2.590000000E0	1.084032540E0	9.762225771E-2	9.444995269E-1	8.236885258E0	1.088419337E0
2.600000000E0	1.075178535E0	9.430492297E-2	1.001702004E0	2.961121901E0	1.079306398E0
2.610000000E0	1.065126920E0	9.099351251E-2	1.019863061E0	3.856139130E0	1.069006630E0
2.620000000E0	1.055819853E0	8.787921845E-2	1.049866406E0	6.304121217E-1	1.059470773E0
2.630000000E0	1.045295094E0	8.409521582E-2	1.064869650E0	1.628482877E0	1.048672418E0
2.640000000E0	1.035633528E0	8.109016533E-2	1.013400848E0	8.376116482E-1	1.038803359E0
2.650000000E0	1.025916820E0	7.815594121E-2	1.075712985E0	2.281042000E0	1.028889534E0
2.660000000E0	1.015161415E0	7.447533748E-2	1.083375820E0	3.724805226E0	1.017889618E0
2.670000000E0	1.005293458E0	7.151077633E-2	1.114250877E0	1.517310297E0	1.007833681E0
2.680000000E0	9.939101847E-1	6.776659462E-2	1.131762483E0	1.658489313E0	9.962177305E-1
2.690000000E0	9.836361481E-1	6.492932864E-2	1.092380790E0	2.972221032E0	9.857767950E-1
2.700000000E0	9.728477729E-1	6.196201692E-2	1.194575561E0	4.616661917E0	9.748189989E-1
2.710000000E0	9.606816087E-1	5.830411689E-2	1.210985263E0	1.823583148E0	9.624492316E-1
2.720000000E0	9.495471084E-1	5.535344967E-2	1.184577258E0	1.465137936E1	9.511591431E-1
2.730000000E0	9.377332348E-1	5.241671984E-2	1.305425459E0	4.943564311E0	9.391970678E-1
2.740000000E0	9.235202170E-1	5.329064307E-2	1.292759016E0	1.315565031E1	9.250564760E-1
2.750000000E0	9.124187434E-1	4.715678841E-2	1.251627853E0	8.557967649E0	9.136365394E-1
2.760000000E0	9.005386682E-1	4.336706866E-2	1.244295923E0	1.232181151E1	9.015822733E-1
2.770000000E0	8.884119325E-1	4.060072493E-2	1.283829112E0	5.536538230E0	8.893391821E-1
2.780000000E0	8.754736164E-1	3.779660582E-2	1.320577758E0	2.148501641E0	8.762891284E-1
2.790000000E0	8.625380777E-1	3.529847224E-2	1.284437341E0	1.941296214E0	8.632600522E-1
2.800000000E0	8.502167615E-1	3.310587103E-2	1.308773051E0	2.851898124E0	8.508610582E-1
2.810000000E0	8.367533684E-1	3.079252920E-2	1.351969083E0	4.541810660E0	8.373197593E-1
2.820000000E0	8.235161327E-1	2.883918826E-2	1.371770428E0	2.222268403E0	8.240209461E-1
2.830000000E0	8.095821795E-1	2.699409041E-2	1.340425952E0	2.125258032E0	8.100320896E-1
2.840000000E0	7.969509037E-1	2.523567635E-2	1.306509173E0	1.251105472E0	7.973503510E-1
2.850000000E0	7.836633648E-1	2.367723397E-2	1.359669226E0	4.647342825E0	7.840209696E-1
2.860000000E0	7.699329339E-1	2.215193297E-2	1.385536059E0	1.718393708E1	7.702515374E-1
2.870000000E0	7.560717050E-1	2.111123037E-2	1.466888902E0	4.164640789E0	7.563663842E-1
2.880000000E0	7.407277605E-1	2.493816036E-2	1.455065710E0	1.551777425E1	7.411474394E-1
2.890000000E0	7.270036495E-1	1.972031839E-2	1.332421673E0	9.811422308E0	7.272710618E-1
2.900000000E0	7.148910179E-1	1.841115978E-2	1.331831158E0	1.381881294E1	7.151280572E-1
2.910000000E0	7.004754199E-1	1.731974980E-2	1.360531331E0	5.349997471E0	7.006895087E-1
2.920000000E0	6.877265786E-1	1.682640694E-2	1.368127262E0	1.983457131E0	6.879323912E-1
2.930000000E0	6.731392142E-1	1.611944090E-2	1.386228211E0	4.038724434E0	6.733321900E-1
2.940000000E0	6.600243050E-1	1.571487772E-2	1.391233953E0	2.920857095E0	6.602113605E-1
2.950000000E0	6.453166084E-1	1.577978044E-2	1.456045041E0	3.780406031E0	6.455095093E-1
2.960000000E0	6.309034781E-1	1.564926250E-2	1.449280186E0	3.599398776E0	6.310975345E-1
2.970000000E0	6.163320490E-1	1.553373222E-2	1.397073000E0	2.521936235E0	6.165277702E-1
2.980000000E0	6.029620181E-1	1.564776663E-2	1.382146546E0	1.844606357E0	6.031650254E-1
2.990000000E0	5.886912726E-1	1.587885507E-2	1.440581467E0	3.152437870E0	5.889053850E-1
3.000000000E0	5.741556770E-1	1.619975747E-2	1.400378208E0	9.740469731E0	5.743841689E-1
3.010000000E0	5.607226247E-1	1.735478962E-2	1.508411776E0	4.350018523E0	5.609911323E-1
3.020000000E0	5.442472095E-1	2.015020163E-2	1.413932708E0	8.986709522E0	5.446201022E-1
3.030000000E0	5.324797756E-1	1.877737752E-2	1.254451127E0	6.188569910E0	5.328107556E-1
3.040000000E0	5.191583365E-1	2.006357770E-2	1.349270077E0	9.816933253E0	5.195458839E-1
3.050000000E0	5.056219394E-1	2.139816572E-2	1.364744655E0	9.633548837E-1	5.060745272E-1
3.060000000E0	4.920034067E-1	2.282418948E-2	1.355921515E0	2.150746386E0	4.925325328E-1
3.070000000E0	4.786698994E-1	2.439763276E-2	1.326561678E0	3.163795707E0	4.792912654E-1
3.080000000E0	4.656627220E-1	2.599825364E-2	1.305995157E0	7.602614357E-1	4.663879071E-1
3.090000000E0	4.528029617E-1	2.802404647E-2	1.330782794E0	1.591051726E0	4.536693392E-1
3.100000000E0	4.392962419E-1	2.963169040E-2	1.318702473E0	3.456470071E0	4.402944755E-1
3.110000000E0	4.267282125E-1	3.198610855E-2	1.254491822E0	3.695881714E0	4.279253188E-1
3.120000000E0	4.145756267E-1	3.392017269E-2	1.252028206E0	1.371600281E0	4.159609698E-1
3.130000000E0	4.020521240E-1	3.624292755E-2	1.270890558E0	2.748359682E0	4.036823754E-1
3.140000000E0	3.896469251E-1	3.888252685E-2	1.253351928E0	8.063035581E0	3.915821461E-1
3.150000000E0	3.775666293E-1	4.161107193E-2	1.179890638E0	6.719569343E0	3.798526568E-1
3.160000000E0	3.670526857E-1	4.569113253E-2	1.314959946E0	6.980335218E0	3.698855953E-1
3.170000000E0	3.525011102E-1	4.957144984E-2	1.201641570E0	1.068420098E1	3.559696073E-1
3.180000000E0	3.434411731E-1	5.017147378E-2	1.019179947E0	9.085885101E0	3.470864678E-1
3.190000000E0	3.323864173E-1	5.287148531E-2	1.105407002E0	7.923024534E0	3.365651859E-1
3.200000000E0	3.220107964E-1	5.560367538E-2	1.101818151E0	3.398568946E0	3.267762564E-1
3.210000000E0	3.110810544E-1	5.850023351E-2	1.168780510E0	5.498654224E0	3.165338840E-1
3.220000000E0	2.995347005E-1	6.202584510E-2	1.216827957E0	1.531619154E0	3.058892647E-1
3.230000000E0	2.875820396E-1	6.482987929E-2	1.155379297E0	5.701860540E0	2.947988174E-1
3.240000000E0	2.771138798E-1	6.761756441E-2	1.081140330E0	7.926754659E0	2.852441715E-1
3.250000000E0	2.667469843E-1	7.061315138E-2	1.024036646E0	6.250873932E0	2.759350844E-1
3.260000000E0	2.575086362E-1	7.354165466E-2	9.454181607E-1	3.831711560E0	2.678041685E-1
3.270000000E0	2.486452451E-1	7.607696295E-2	9.452402169E-1	1.486116214E0	2.600233878E-1
3.280000000E0	2.393616744E-1	7.884065501E-2	9.753543769E-1	2.351169652E0	2.520116268E-1
3.290000000E0	2.300972706E-1	8.211841178E-2	9.439790694E-1	3.255551012E0	2.443116605E-1
3.300000000E0	2.215659024E-1	8.514534314E-2	9.031741338E-1	2.852407448E0	2.373629680E-1
3.310000000E0	2.130533052E-1	8.810110766E-2	8.930378543E-1	5.672815849E-1	2.305504630E-1
3.320000000E0	2.047277141E-1	9.110202506E-2	9.086581934E-1	2.242611734E0	2.240826096E-1
3.330000000E0	1.959424526E-1	9.422341203E-2	8.804867942E-1	8.408644204E0	2.174200913E-1
3.340000000E0	1.883312360E-1	9.752528766E-2	7.450183212E-1	1.233455732E1	2.120845025E-1
3.350000000E0	1.823604265E-1	1.003511755E-1	8.247205670E-1	3.714258954E0	2.081482250E-1
3.360000000E0	1.750804276E-1	1.073477966E-1	8.689998086E-1	1.540664574E1	2.053696802E-1
3.370000000E0	1.677860602E-1	1.098196556E-1	7.161726197E-1	1.927428277E1	2.005305931E-1
3.380000000E0	1.609334636E-1	1.095893806E-1	6.529227103E-1	5.664407344E0	1.947033950E-1
3.390000000E0	1.548157558E-1	1.113343931E-1	6.545504021E-1	1.053341811E1	1.906915450E-1
